"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookTitleComparatorLevenshtein record1Value","[1] BookTitleComparatorLevenshtein record2Value","[1] BookTitleComparatorLevenshtein record1PreprocessedValue","[1] BookTitleComparatorLevenshtein record2PreprocessedValue","[1] BookTitleComparatorLevenshtein similarity","[1] BookTitleComparatorLevenshtein postproccesedSimilarity","[2] BookTitleComparatorJaccard record1Value","[2] BookTitleComparatorJaccard record2Value","[2] BookTitleComparatorJaccard record1PreprocessedValue","[2] BookTitleComparatorJaccard record2PreprocessedValue","[2] BookTitleComparatorJaccard similarity","[2] BookTitleComparatorJaccard postproccesedSimilarity","[3] BookPublishDateComparator2Years record1Value","[3] BookPublishDateComparator2Years record2Value","[3] BookPublishDateComparator2Years record1PreprocessedValue","[3] BookPublishDateComparator2Years record2PreprocessedValue","[3] BookPublishDateComparator2Years similarity","[3] BookPublishDateComparator2Years postproccesedSimilarity","[4] BookPublishDateComparator10Years record1Value","[4] BookPublishDateComparator10Years record2Value","[4] BookPublishDateComparator10Years record1PreprocessedValue","[4] BookPublishDateComparator10Years record2PreprocessedValue","[4] BookPublishDateComparator10Years similarity","[4] BookPublishDateComparator10Years postproccesedSimilarity","[5] BookAuthorComparatorJaccard record1Value","[5] BookAuthorComparatorJaccard record2Value","[5] BookAuthorComparatorJaccard record1PreprocessedValue","[5] BookAuthorComparatorJaccard record2PreprocessedValue","[5] BookAuthorComparatorJaccard similarity","[5] BookAuthorComparatorJaccard postproccesedSimilarity","[6] BookAuthorComparatorLevenshtein record1Value","[6] BookAuthorComparatorLevenshtein record2Value","[6] BookAuthorComparatorLevenshtein record1PreprocessedValue","[6] BookAuthorComparatorLevenshtein record2PreprocessedValue","[6] BookAuthorComparatorLevenshtein similarity","[6] BookAuthorComparatorLevenshtein postproccesedSimilarity","[7] BookAuthorComparatorLowerCaseJaccard record1Value","[7] BookAuthorComparatorLowerCaseJaccard record2Value","[7] BookAuthorComparatorLowerCaseJaccard record1PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard record2PreprocessedValue","[7] BookAuthorComparatorLowerCaseJaccard similarity","[7] BookAuthorComparatorLowerCaseJaccard postproccesedSimilarity"
"WekaMatchingRule","B04972","wiki_books_2360","0.9390094860662943","1","Danse Macabre","Danse Macabre","Danse Macabre","Danse Macabre","1.0","1.0","Danse Macabre","Danse Macabre","Danse Macabre","Danse Macabre","1.0","1.0","Danse Macabre","Danse Macabre","Danse Macabre","Danse Macabre","1.0","1.0","2001-09-01T00:00","1970-01-01T00:00","2001-09-01T00:00","1970-01-01T00:00","0.0","0.0","2001-09-01T00:00","1970-01-01T00:00","2001-09-01T00:00","1970-01-01T00:00","0.0","0.0","Stephen King (Goodreads Author)","Stephen King","Stephen King (Goodreads Author)","Stephen King","0.5","0.0","Stephen King (Goodreads Author)","Stephen King","Stephen King (Goodreads Author)","Stephen King","0.3870967741935484","0.3870967741935484","Stephen King (Goodreads Author)","Stephen King","stephen king (goodreads author)","stephen king","0.5","0.0"
"WekaMatchingRule","B14101","wiki_books_1373","1.5082099350469455E-4",,"The War","The Wasps","The War","The Wasps","0.0","0.0","The War","The Wasps","The War","The Wasps","0.6666666666666667","0.6666666666666667","The War","The Wasps","The War","The Wasps","0.3333333333333333","0.3333333333333333","1994-08-01T00:00","1970-01-01T00:00","1994-08-01T00:00","1970-01-01T00:00","0.0","0.0","1994-08-01T00:00","1970-01-01T00:00","1994-08-01T00:00","1970-01-01T00:00","0.0","0.0","Marguerite Duras, Barbara Bray (Translator)","Aristophanes","Marguerite Duras, Barbara Bray (Translator)","Aristophanes","0.0","0.0","Marguerite Duras, Barbara Bray (Translator)","Aristophanes","Marguerite Duras, Barbara Bray (Translator)","Aristophanes","0.13953488372093026","0.13953488372093026","Marguerite Duras, Barbara Bray (Translator)","Aristophanes","marguerite duras, barbara bray (translator)","aristophanes","0.0","0.0"
"WekaMatchingRule","B03438","wiki_books_8570","0.001265744287450062",,"The Prince","The Pretender","The Prince","The Pretender","0.0","0.0","The Prince","The Pretender","The Prince","The Pretender","0.6153846153846154","0.6153846153846154","The Prince","The Pretender","The Prince","The Pretender","0.3333333333333333","0.3333333333333333","2013-03-05T00:00","1998-11-28T00:00","2013-03-05T00:00","1998-11-28T00:00","0.0","0.0","2013-03-05T00:00","1998-11-28T00:00","2013-03-05T00:00","1998-11-28T00:00","0.0","0.0","Kiera Cass (Goodreads Author)","K. A. Applegate","Kiera Cass (Goodreads Author)","K. A. Applegate","0.0","0.0","Kiera Cass (Goodreads Author)","K. A. Applegate","Kiera Cass (Goodreads Author)","K. A. Applegate","0.24137931034482762","0.24137931034482762","Kiera Cass (Goodreads Author)","K. A. Applegate","kiera cass (goodreads author)","k. a. applegate","0.0","0.0"
"WekaMatchingRule","B12777","wiki_books_14847","1.3426019866457002E-4",,"Breathless","Brooklyn","Breathless","Brooklyn","0.0","0.0","Breathless","Brooklyn","Breathless","Brooklyn","0.30000000000000004","0.30000000000000004","Breathless","Brooklyn","Breathless","Brooklyn","0.0","0.0","2009-11-24T00:00","2009-04-29T00:00","2009-11-24T00:00","2009-04-29T00:00","1.0","1.0","2009-11-24T00:00","2009-04-29T00:00","2009-11-24T00:00","2009-04-29T00:00","1.0","1.0","Dean Koontz (Goodreads Author)","Colm Tóibín","Dean Koontz (Goodreads Author)","Colm Tóibín","0.0","0.0","Dean Koontz (Goodreads Author)","Colm Tóibín","Dean Koontz (Goodreads Author)","Colm Tóibín","0.06666666666666665","0.06666666666666665","Dean Koontz (Goodreads Author)","Colm Tóibín","dean koontz (goodreads author)","colm tóibín","0.0","0.0"
"WekaMatchingRule","B01005","wiki_books_3660","7.016826053860528E-5",,"Wintergirls","Wilt","Wintergirls","Wilt","0.0","0.0","Wintergirls","Wilt","Wintergirls","Wilt","0.2727272727272727","0.2727272727272727","Wintergirls","Wilt","Wintergirls","Wilt","0.0","0.0","2009-03-19T00:00","1970-01-01T00:00","2009-03-19T00:00","1970-01-01T00:00","0.0","0.0","2009-03-19T00:00","1970-01-01T00:00","2009-03-19T00:00","1970-01-01T00:00","0.0","0.0","Laurie Halse Anderson (Goodreads Author)","Tom Sharpe","Laurie Halse Anderson (Goodreads Author)","Tom Sharpe","0.0","0.0","Laurie Halse Anderson (Goodreads Author)","Tom Sharpe","Laurie Halse Anderson (Goodreads Author)","Tom Sharpe","0.125","0.125","Laurie Halse Anderson (Goodreads Author)","Tom Sharpe","laurie halse anderson (goodreads author)","tom sharpe","0.0","0.0"
"WekaMatchingRule","B36278","wiki_books_7990","1.1814380761037067E-5",,"A Theory of Justice","A Theory of Relativity","A Theory of Justice","A Theory of Relativity","0.0","0.0","A Theory of Justice","A Theory of Relativity","A Theory of Justice","A Theory of Relativity","0.6363636363636364","0.6363636363636364","A Theory of Justice","A Theory of Relativity","A Theory of Justice","A Theory of Relativity","0.6","0.6","2005-03-31T00:00","1970-01-01T00:00","2005-03-31T00:00","1970-01-01T00:00","0.0","0.0","2005-03-31T00:00","1970-01-01T00:00","2005-03-31T00:00","1970-01-01T00:00","0.0","0.0","John Rawls",,"John Rawls",,"0.0","0.0","John Rawls",,"John Rawls",,"0.0","0.0","John Rawls",,"john rawls","","0.0","0.0"
"WekaMatchingRule","B25430","wiki_books_14978","2.1101569471451517E-6",,"Sick","Signal","Sick","Signal","0.0","0.0","Sick","Signal","Sick","Signal","0.33333333333333337","0.33333333333333337","Sick","Signal","Sick","Signal","0.0","0.0","2013-10-01T00:00","2009-01-28T00:00","2013-10-01T00:00","2009-01-28T00:00","0.0","0.0","2013-10-01T00:00","2009-01-28T00:00","2013-10-01T00:00","2009-01-28T00:00","0.6","0.6","Tom Leveen (Goodreads Author)",,"Tom Leveen (Goodreads Author)",,"0.0","0.0","Tom Leveen (Goodreads Author)",,"Tom Leveen (Goodreads Author)",,"0.0","0.0","Tom Leveen (Goodreads Author)",,"tom leveen (goodreads author)","","0.0","0.0"
"WekaMatchingRule","B17992","wiki_books_15552","5.147942777911806E-6",,"Gray","Greybeard","Gray","Greybeard","0.0","0.0","Gray","Greybeard","Gray","Greybeard","0.33333333333333337","0.33333333333333337","Gray","Greybeard","Gray","Greybeard","0.0","0.0","2013-02-19T00:00","1970-01-01T00:00","2013-02-19T00:00","1970-01-01T00:00","0.0","0.0","2013-02-19T00:00","1970-01-01T00:00","2013-02-19T00:00","1970-01-01T00:00","0.0","0.0","Pete Wentz, James Montgomery",,"Pete Wentz, James Montgomery",,"0.0","0.0","Pete Wentz, James Montgomery",,"Pete Wentz, James Montgomery",,"0.0","0.0","Pete Wentz, James Montgomery",,"pete wentz, james montgomery","","0.0","0.0"
"WekaMatchingRule","B09170","wiki_books_11481","0.9999998734444437","1","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","1.0","1.0","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","1.0","1.0","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","Moscow 1812: Napoleon's Fatal March","1.0","1.0","2005-08-09T00:00","2004-08-03T00:00","2005-08-09T00:00","2004-08-03T00:00","0.5","0.5","2005-08-09T00:00","2004-08-03T00:00","2005-08-09T00:00","2004-08-03T00:00","0.9","0.9","Adam Zamoyski","Adam Zamoyski","Adam Zamoyski","Adam Zamoyski","1.0","1.0","Adam Zamoyski","Adam Zamoyski","Adam Zamoyski","Adam Zamoyski","1.0","1.0","Adam Zamoyski","Adam Zamoyski","adam zamoyski","adam zamoyski","1.0","0.0"
"WekaMatchingRule","B20301","wiki_books_13098",,"0","Paradis: Clef en main","The Elegance of the Hedgehog","Paradis: Clef en main","The Elegance of the Hedgehog","0.0","0.0","Paradis: Clef en main","The Elegance of the Hedgehog","Paradis: Clef en main","The Elegance of the Hedgehog","0.1428571428571429","0.1428571428571429","Paradis: Clef en main","The Elegance of the Hedgehog","Paradis: Clef en main","The Elegance of the Hedgehog","0.0","0.0","2009-11-03T00:00","2006-08-28T00:00","2009-11-03T00:00","2006-08-28T00:00","0.0","0.0","2009-11-03T00:00","2006-08-28T00:00","2009-11-03T00:00","2006-08-28T00:00","0.7","0.7","Nelly Arcan","Muriel Barbery","Nelly Arcan","Muriel Barbery","0.0","0.0","Nelly Arcan","Muriel Barbery","Nelly Arcan","Muriel Barbery","0.2142857142857143","0.2142857142857143","Nelly Arcan","Muriel Barbery","nelly arcan","muriel barbery","0.0","0.0"
"WekaMatchingRule","B35527","wiki_books_7867","0.9900694391279073","1","Taltos","Taltos","Taltos","Taltos","1.0","1.0","Taltos","Taltos","Taltos","Taltos","1.0","1.0","Taltos","Taltos","Taltos","Taltos","1.0","1.0","1988-03-01T00:00","1988-01-28T00:00","1988-03-01T00:00","1988-01-28T00:00","1.0","1.0","1988-03-01T00:00","1988-01-28T00:00","1988-03-01T00:00","1988-01-28T00:00","1.0","1.0","Steven Brust (Goodreads Author)","Steven Brust","Steven Brust (Goodreads Author)","Steven Brust","0.5","0.0","Steven Brust (Goodreads Author)","Steven Brust","Steven Brust (Goodreads Author)","Steven Brust","0.3870967741935484","0.3870967741935484","Steven Brust (Goodreads Author)","Steven Brust","steven brust (goodreads author)","steven brust","0.5","0.0"
"WekaMatchingRule","B27045","wiki_books_4308","3.564650360134048E-5",,"Paterson","Paste","Paterson","Paste","0.0","0.0","Paterson","Paste","Paterson","Paste","0.375","0.375","Paterson","Paste","Paterson","Paste","0.0","0.0","1992-01-01T00:00","1899-12-28T00:00","1992-01-01T00:00","1899-12-28T00:00","0.0","0.0","1992-01-01T00:00","1899-12-28T00:00","1992-01-01T00:00","1899-12-28T00:00","0.0","0.0","William Carlos Williams, Christopher MacGowan (Editor)","Henry James","William Carlos Williams, Christopher MacGowan (Editor)","Henry James","0.0","0.0","William Carlos Williams, Christopher MacGowan (Editor)","Henry James","William Carlos Williams, Christopher MacGowan (Editor)","Henry James","0.09259259259259256","0.09259259259259256","William Carlos Williams, Christopher MacGowan (Editor)","Henry James","william carlos williams, christopher macgowan (editor)","henry james","0.0","0.0"
"WekaMatchingRule","B00485","wiki_books_9638","0.9999998734444437","1","Peace Like a River","Peace Like a River","Peace Like a River","Peace Like a River","1.0","1.0","Peace Like a River","Peace Like a River","Peace Like a River","Peace Like a River","1.0","1.0","Peace Like a River","Peace Like a River","Peace Like a River","Peace Like a River","1.0","1.0","2002-08-07T00:00","2001-01-28T00:00","2002-08-07T00:00","2001-01-28T00:00","0.5","0.5","2002-08-07T00:00","2001-01-28T00:00","2002-08-07T00:00","2001-01-28T00:00","0.9","0.9","Leif Enger","Leif Enger","Leif Enger","Leif Enger","1.0","1.0","Leif Enger","Leif Enger","Leif Enger","Leif Enger","1.0","1.0","Leif Enger","Leif Enger","leif enger","leif enger","1.0","0.0"
"WekaMatchingRule","B08976","wiki_books_10875","0.07818976376813883","0","Hero","Hero","Hero","Hero","1.0","1.0","Hero","Hero","Hero","Hero","1.0","1.0","Hero","Hero","Hero","Hero","1.0","1.0","2013-11-19T00:00","2007-01-28T00:00","2013-11-19T00:00","2007-01-28T00:00","0.0","0.0","2013-11-19T00:00","2007-01-28T00:00","2013-11-19T00:00","2007-01-28T00:00","0.4","0.4","Rhonda Byrne","Perry Moore","Rhonda Byrne","Perry Moore","0.0","0.0","Rhonda Byrne","Perry Moore","Rhonda Byrne","Perry Moore","0.16666666666666663","0.16666666666666663","Rhonda Byrne","Perry Moore","rhonda byrne","perry moore","0.0","0.0"
"WekaMatchingRule","B12806","wiki_books_1782",,"0","Hot as Sin","Triggerfish Twist","Hot as Sin","Triggerfish Twist","0.0","0.0","Hot as Sin","Triggerfish Twist","Hot as Sin","Triggerfish Twist","0.17647058823529416","0.17647058823529416","Hot as Sin","Triggerfish Twist","Hot as Sin","Triggerfish Twist","0.0","0.0","2009-10-27T00:00","2002-01-28T00:00","2009-10-27T00:00","2002-01-28T00:00","0.0","0.0","2009-10-27T00:00","2002-01-28T00:00","2009-10-27T00:00","2002-01-28T00:00","0.30000000000000004","0.30000000000000004","Bella Andre (Goodreads Author)","Tim Dorsey","Bella Andre (Goodreads Author)","Tim Dorsey","0.0","0.0","Bella Andre (Goodreads Author)","Tim Dorsey","Bella Andre (Goodreads Author)","Tim Dorsey","0.16666666666666663","0.16666666666666663","Bella Andre (Goodreads Author)","Tim Dorsey","bella andre (goodreads author)","tim dorsey","0.0","0.0"
"WekaMatchingRule","B31673","wiki_books_8746","0.21234575372258763","0","Shattered","Shattered","Shattered","Shattered","1.0","1.0","Shattered","Shattered","Shattered","Shattered","1.0","1.0","Shattered","Shattered","Shattered","Shattered","1.0","1.0","2014-09-02T00:00","1973-01-28T00:00","2014-09-02T00:00","1973-01-28T00:00","0.0","0.0","2014-09-02T00:00","1973-01-28T00:00","2014-09-02T00:00","1973-01-28T00:00","0.0","0.0","Mari Mancusi (Goodreads Author)","Dean Koontz","Mari Mancusi (Goodreads Author)","Dean Koontz","0.0","0.0","Mari Mancusi (Goodreads Author)","Dean Koontz","Mari Mancusi (Goodreads Author)","Dean Koontz","0.19354838709677424","0.19354838709677424","Mari Mancusi (Goodreads Author)","Dean Koontz","mari mancusi (goodreads author)","dean koontz","0.0","0.0"
"WekaMatchingRule","B36615","wiki_books_2928","0.040415727357081196",,"Cosmology","Coalescent","Cosmology","Coalescent","0.0","0.0","Cosmology","Coalescent","Cosmology","Coalescent","0.19999999999999996","0.19999999999999996","Cosmology","Coalescent","Cosmology","Coalescent","0.0","0.0","2008-04-28T00:00","2003-11-28T00:00","2008-04-28T00:00","2003-11-28T00:00","0.0","0.0","2008-04-28T00:00","2003-11-28T00:00","2008-04-28T00:00","2003-11-28T00:00","0.5","0.5","Steven Weinberg","Stephen Baxter","Steven Weinberg","Stephen Baxter","0.0","0.0","Steven Weinberg","Stephen Baxter","Steven Weinberg","Stephen Baxter","0.4666666666666667","0.4666666666666667","Steven Weinberg","Stephen Baxter","steven weinberg","stephen baxter","0.0","0.0"
"WekaMatchingRule","B29918","wiki_books_6478","0.7944518899564893","0","Hide and Seek","Hide and Seek","Hide and Seek","Hide and Seek","1.0","1.0","Hide and Seek","Hide and Seek","Hide and Seek","Hide and Seek","1.0","1.0","Hide and Seek","Hide and Seek","Hide and Seek","Hide and Seek","1.0","1.0","1995-09-01T00:00","1991-01-28T00:00","1995-09-01T00:00","1991-01-28T00:00","0.0","0.0","1995-09-01T00:00","1991-01-28T00:00","1995-09-01T00:00","1991-01-28T00:00","0.6","0.6","Jane McFann","Ian Rankin","Jane McFann","Ian Rankin","0.0","0.0","Jane McFann","Ian Rankin","Jane McFann","Ian Rankin","0.36363636363636365","0.36363636363636365","Jane McFann","Ian Rankin","jane mcfann","ian rankin","0.0","0.0"
"WekaMatchingRule","B13789","wiki_books_1778","0.19197186307299424","0","Lilith","Lilith","Lilith","Lilith","1.0","1.0","Lilith","Lilith","Lilith","Lilith","1.0","1.0","Lilith","Lilith","Lilith","Lilith","1.0","1.0","2008-03-01T00:00","1970-01-01T00:00","2008-03-01T00:00","1970-01-01T00:00","0.0","0.0","2008-03-01T00:00","1970-01-01T00:00","2008-03-01T00:00","1970-01-01T00:00","0.0","0.0","Fran Heckrotte","George MacDonald","Fran Heckrotte","George MacDonald","0.0","0.0","Fran Heckrotte","George MacDonald","Fran Heckrotte","George MacDonald","0.1875","0.1875","Fran Heckrotte","George MacDonald","fran heckrotte","george macdonald","0.0","0.0"
"WekaMatchingRule","B37977","wiki_books_8466","4.8314082837588994E-5",,"Dampfnudelblues","Damia","Dampfnudelblues","Damia","0.0","0.0","Dampfnudelblues","Damia","Dampfnudelblues","Damia","0.19999999999999996","0.19999999999999996","Dampfnudelblues","Damia","Dampfnudelblues","Damia","0.0","0.0","2011-01-01T00:00","1993-02-01T00:00","2011-01-01T00:00","1993-02-01T00:00","0.0","0.0","2011-01-01T00:00","1993-02-01T00:00","2011-01-01T00:00","1993-02-01T00:00","0.0","0.0","Rita Falk (Goodreads Author)","Anne McCaffrey","Rita Falk (Goodreads Author)","Anne McCaffrey","0.0","0.0","Rita Falk (Goodreads Author)","Anne McCaffrey","Rita Falk (Goodreads Author)","Anne McCaffrey","0.1071428571428571","0.1071428571428571","Rita Falk (Goodreads Author)","Anne McCaffrey","rita falk (goodreads author)","anne mccaffrey","0.0","0.0"
"WekaMatchingRule","B32048","wiki_books_12369",,"0","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","0.0","0.0","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","0.11538461538461542","0.11538461538461542","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","The Lyrics: 1961-2012","Wonder Woman: The Hiketeia","0.14285714285714285","0.14285714285714285","2016-11-01T00:00","1970-01-01T00:00","2016-11-01T00:00","1970-01-01T00:00","0.0","0.0","2016-11-01T00:00","1970-01-01T00:00","2016-11-01T00:00","1970-01-01T00:00","0.0","0.0","Bob Dylan","Greg Rucka","Bob Dylan","Greg Rucka","0.0","0.0","Bob Dylan","Greg Rucka","Bob Dylan","Greg Rucka","0.09999999999999998","0.09999999999999998","Bob Dylan","Greg Rucka","bob dylan","greg rucka","0.0","0.0"
"WekaMatchingRule","B15195","wiki_books_12875","3.1286386188038675E-4",,"The Chronicles of the Virago--The Novus: Book I","The children of Niobe","The Chronicles of the Virago--The Novus: Book I","The children of Niobe","0.0","0.0","The Chronicles of the Virago--The Novus: Book I","The children of Niobe","The Chronicles of the Virago--The Novus: Book I","The children of Niobe","0.2978723404255319","0.2978723404255319","The Chronicles of the Virago--The Novus: Book I","The children of Niobe","The Chronicles of the Virago--The Novus: Book I","The children of Niobe","0.2222222222222222","0.2222222222222222","2018-03-22T00:00","1970-01-01T00:00","2018-03-22T00:00","1970-01-01T00:00","0.0","0.0","2018-03-22T00:00","1970-01-01T00:00","2018-03-22T00:00","1970-01-01T00:00","0.0","0.0","Michael Bialys (Goodreads Author)","Tasos Athanasiadis","Michael Bialys (Goodreads Author)","Tasos Athanasiadis","0.0","0.0","Michael Bialys (Goodreads Author)","Tasos Athanasiadis","Michael Bialys (Goodreads Author)","Tasos Athanasiadis","0.18181818181818177","0.18181818181818177","Michael Bialys (Goodreads Author)","Tasos Athanasiadis","michael bialys (goodreads author)","tasos athanasiadis","0.0","0.0"
"WekaMatchingRule","B01970","wiki_books_8281",,"0","Skinny Legs and All","Burger's Daughter","Skinny Legs and All","Burger's Daughter","0.0","0.0","Skinny Legs and All","Burger's Daughter","Skinny Legs and All","Burger's Daughter","0.10526315789473684","0.10526315789473684","Skinny Legs and All","Burger's Daughter","Skinny Legs and All","Burger's Daughter","0.0","0.0","2002-03-10T00:00","1979-01-28T00:00","2002-03-10T00:00","1979-01-28T00:00","0.0","0.0","2002-03-10T00:00","1979-01-28T00:00","2002-03-10T00:00","1979-01-28T00:00","0.0","0.0","Tom Robbins","Nadine Gordimer","Tom Robbins","Nadine Gordimer","0.0","0.0","Tom Robbins","Nadine Gordimer","Tom Robbins","Nadine Gordimer","0.19999999999999996","0.19999999999999996","Tom Robbins","Nadine Gordimer","tom robbins","nadine gordimer","0.0","0.0"
"WekaMatchingRule","B19993","wiki_books_16267","0.29235995692819305",,"Storm Born","Storm Born","Storm Born","Storm Born","1.0","1.0","Storm Born","Storm Born","Storm Born","Storm Born","1.0","1.0","Storm Born","Storm Born","Storm Born","Storm Born","1.0","1.0","2014-05-20T00:00","2008-08-01T00:00","2014-05-20T00:00","2008-08-01T00:00","0.0","0.0","2014-05-20T00:00","2008-08-01T00:00","2014-05-20T00:00","2008-08-01T00:00","0.4","0.4","Stacey O'Neale (Goodreads Author)","Richelle Mead","Stacey O'Neale (Goodreads Author)","Richelle Mead","0.0","0.0","Stacey O'Neale (Goodreads Author)","Richelle Mead","Stacey O'Neale (Goodreads Author)","Richelle Mead","0.24242424242424243","0.24242424242424243","Stacey O'Neale (Goodreads Author)","Richelle Mead","stacey o'neale (goodreads author)","richelle mead","0.0","0.0"
"WekaMatchingRule","B24695","wiki_books_27","8.158160845979795E-4",,"Dragoncharm","Dracula","Dragoncharm","Dracula","0.0","0.0","Dragoncharm","Dracula","Dragoncharm","Dracula","0.36363636363636365","0.36363636363636365","Dragoncharm","Dracula","Dragoncharm","Dracula","0.0","0.0","1997-01-01T00:00","1897-01-28T00:00","1997-01-01T00:00","1897-01-28T00:00","0.0","0.0","1997-01-01T00:00","1897-01-28T00:00","1997-01-01T00:00","1897-01-28T00:00","0.0","0.0","Graham Edwards (Goodreads Author)","Bram Stoker","Graham Edwards (Goodreads Author)","Bram Stoker","0.0","0.0","Graham Edwards (Goodreads Author)","Bram Stoker","Graham Edwards (Goodreads Author)","Bram Stoker","0.24242424242424243","0.24242424242424243","Graham Edwards (Goodreads Author)","Bram Stoker","graham edwards (goodreads author)","bram stoker","0.0","0.0"
"WekaMatchingRule","B04064","wiki_books_14189",,"0","An Old-Fashioned Girl","Fancy Nancy","An Old-Fashioned Girl","Fancy Nancy","0.0","0.0","An Old-Fashioned Girl","Fancy Nancy","An Old-Fashioned Girl","Fancy Nancy","0.1428571428571429","0.1428571428571429","An Old-Fashioned Girl","Fancy Nancy","An Old-Fashioned Girl","Fancy Nancy","0.0","0.0","2005-10-25T00:00","2005-12-28T00:00","2005-10-25T00:00","2005-12-28T00:00","1.0","1.0","2005-10-25T00:00","2005-12-28T00:00","2005-10-25T00:00","2005-12-28T00:00","1.0","1.0","Louisa May Alcott","Jane O'Connor","Louisa May Alcott","Jane O'Connor","0.0","0.0","Louisa May Alcott","Jane O'Connor","Louisa May Alcott","Jane O'Connor","0.11764705882352944","0.11764705882352944","Louisa May Alcott","Jane O'Connor","louisa may alcott","jane o'connor","0.0","0.0"
"WekaMatchingRule","B22173","wiki_books_6942","0.0022167755935451152",,"Dust","Dubrovsky","Dust","Dubrovsky","0.0","0.0","Dust","Dubrovsky","Dust","Dubrovsky","0.33333333333333337","0.33333333333333337","Dust","Dubrovsky","Dust","Dubrovsky","0.0","0.0","2020-07-21T00:00","1841-01-28T00:00","2020-07-21T00:00","1841-01-28T00:00","0.0","0.0","2020-07-21T00:00","1841-01-28T00:00","2020-07-21T00:00","1841-01-28T00:00","0.0","0.0","Kara Swanson (Goodreads Author)","Aleksandr Pushkin","Kara Swanson (Goodreads Author)","Aleksandr Pushkin","0.0","0.0","Kara Swanson (Goodreads Author)","Aleksandr Pushkin","Kara Swanson (Goodreads Author)","Aleksandr Pushkin","0.29032258064516125","0.29032258064516125","Kara Swanson (Goodreads Author)","Aleksandr Pushkin","kara swanson (goodreads author)","aleksandr pushkin","0.0","0.0"
"WekaMatchingRule","B01703","wiki_books_10222","8.167061296268567E-6",,"The Passion","The Patricide","The Passion","The Patricide","0.0","0.0","The Passion","The Patricide","The Passion","The Patricide","0.5384615384615384","0.5384615384615384","The Passion","The Patricide","The Passion","The Patricide","0.3333333333333333","0.3333333333333333","1997-08-07T00:00","1970-01-01T00:00","1997-08-07T00:00","1970-01-01T00:00","0.0","0.0","1997-08-07T00:00","1970-01-01T00:00","1997-08-07T00:00","1970-01-01T00:00","0.0","0.0","Jeanette Winterson",,"Jeanette Winterson",,"0.0","0.0","Jeanette Winterson",,"Jeanette Winterson",,"0.0","0.0","Jeanette Winterson",,"jeanette winterson","","0.0","0.0"
"WekaMatchingRule","B20243","wiki_books_10910","0.10521507289729937","0","Wolf","Wolf","Wolf","Wolf","1.0","1.0","Wolf","Wolf","Wolf","Wolf","1.0","1.0","Wolf","Wolf","Wolf","Wolf","1.0","1.0","2014-05-06T00:00","1990-01-28T00:00","2014-05-06T00:00","1990-01-28T00:00","0.0","0.0","2014-05-06T00:00","1990-01-28T00:00","2014-05-06T00:00","1990-01-28T00:00","0.0","0.0","Mo Hayder","Gillian Cross","Mo Hayder","Gillian Cross","0.0","0.0","Mo Hayder","Gillian Cross","Mo Hayder","Gillian Cross","0.15384615384615385","0.15384615384615385","Mo Hayder","Gillian Cross","mo hayder","gillian cross","0.0","0.0"
"WekaMatchingRule","B20045","wiki_books_3807",,"0","The Message in the Haunted Mansion","Rum Punch","The Message in the Haunted Mansion","Rum Punch","0.0","0.0","The Message in the Haunted Mansion","Rum Punch","The Message in the Haunted Mansion","Rum Punch","0.11764705882352944","0.11764705882352944","The Message in the Haunted Mansion","Rum Punch","The Message in the Haunted Mansion","Rum Punch","0.0","0.0","2001-05-22T00:00","1992-01-28T00:00","2001-05-22T00:00","1992-01-28T00:00","0.0","0.0","2001-05-22T00:00","1992-01-28T00:00","2001-05-22T00:00","1992-01-28T00:00","0.09999999999999998","0.09999999999999998","Carolyn Keene","Elmore Leonard","Carolyn Keene","Elmore Leonard","0.0","0.0","Carolyn Keene","Elmore Leonard","Carolyn Keene","Elmore Leonard","0.2142857142857143","0.2142857142857143","Carolyn Keene","Elmore Leonard","carolyn keene","elmore leonard","0.0","0.0"
