C1007,wiki_books_7212,FALSE
C3531,wiki_books_15429,FALSE
C4413,wiki_books_15909,FALSE
C4192,wiki_books_3043,FALSE
C2437,wiki_books_13263,FALSE
C1324,wiki_books_4301,FALSE
C2045,wiki_books_2134,FALSE
C3089,wiki_books_3606,FALSE
C352,wiki_books_6481,FALSE
C1742,wiki_books_9997,FALSE
C2431,wiki_books_14399,FALSE
C4462,wiki_books_1190,FALSE
C1276,wiki_books_15547,FALSE
C3813,wiki_books_6066,FALSE
C3366,wiki_books_10987,FALSE
C1166,wiki_books_10278,FALSE
C3052,wiki_books_7941,FALSE
C4688,wiki_books_4137,FALSE
C1480,wiki_books_6971,FALSE
C5336,wiki_books_5822,FALSE
C3672,wiki_books_7503,FALSE
C4322,wiki_books_15970,FALSE
C1519,wiki_books_14735,FALSE
C928,wiki_books_6319,FALSE
C2346,wiki_books_12286,FALSE
C1100,wiki_books_6240,FALSE
C1173,wiki_books_2168,FALSE
C4144,wiki_books_9428,FALSE
C1912,wiki_books_1424,FALSE
C5694,wiki_books_49,FALSE
C2830,wiki_books_2517,FALSE
C1340,wiki_books_13019,FALSE
C4324,wiki_books_1902,FALSE
C4499,wiki_books_13404,FALSE
C3952,wiki_books_6411,FALSE
C5183,wiki_books_9859,FALSE
C4473,wiki_books_8850,FALSE
C2088,wiki_books_15420,FALSE
C2665,wiki_books_15827,FALSE
C2638,wiki_books_11706,FALSE
C3394,wiki_books_2209,FALSE
C4662,wiki_books_11982,FALSE
C2681,wiki_books_16216,FALSE
C4047,wiki_books_4098,FALSE
C2107,wiki_books_1844,FALSE
C2023,wiki_books_5326,FALSE
C5123,wiki_books_15325,FALSE
C4874,wiki_books_10633,FALSE
C373,wiki_books_12901,FALSE
C5442,wiki_books_12644,FALSE
C5662,wiki_books_14857,FALSE
C4292,wiki_books_8447,FALSE
C4130,wiki_books_8197,FALSE
C5439,wiki_books_7367,FALSE
C3503,wiki_books_6624,FALSE
C3763,wiki_books_4078,FALSE
C2473,wiki_books_3218,FALSE
C486,wiki_books_7954,FALSE
C760,wiki_books_7007,FALSE
C4981,wiki_books_9286,FALSE
C1776,wiki_books_12768,FALSE
C1264,wiki_books_10186,FALSE
C4535,wiki_books_4774,FALSE
C871,wiki_books_14817,FALSE
C3740,wiki_books_14230,FALSE
C3309,wiki_books_8247,FALSE
C1581,wiki_books_12780,FALSE
C2112,wiki_books_1159,FALSE
C3022,wiki_books_2270,FALSE
C4787,wiki_books_5383,FALSE
C5408,wiki_books_13542,FALSE
C4612,wiki_books_10836,FALSE
C3880,wiki_books_13514,FALSE
C1175,wiki_books_14027,FALSE
C2113,wiki_books_9465,FALSE
C637,wiki_books_13105,FALSE
C540,wiki_books_7413,FALSE
C316,wiki_books_7330,FALSE
C3345,wiki_books_1551,FALSE
C1971,wiki_books_3536,FALSE
C5721,wiki_books_1809,FALSE
C5659,wiki_books_15854,FALSE
C2572,wiki_books_11926,FALSE
C444,wiki_books_5908,FALSE
C5247,wiki_books_13451,FALSE
C4758,wiki_books_2992,FALSE
C1494,wiki_books_6996,FALSE
C549,wiki_books_4062,FALSE
C3115,wiki_books_4262,FALSE
C5660,wiki_books_6312,FALSE
C1831,wiki_books_1906,FALSE
C5516,wiki_books_7686,FALSE
C2164,wiki_books_1028,FALSE
C627,wiki_books_10702,FALSE
C3622,wiki_books_12879,FALSE
C358,wiki_books_4767,FALSE
C4257,wiki_books_8451,FALSE
C1682,wiki_books_11406,FALSE
C5094,wiki_books_16115,FALSE
C3020,wiki_books_11557,FALSE
C5485,wiki_books_2694,FALSE
C4813,wiki_books_11826,FALSE
C2166,wiki_books_14550,FALSE
C3887,wiki_books_15798,FALSE
C2150,wiki_books_1473,FALSE
C5594,wiki_books_10767,FALSE
C239,wiki_books_2609,FALSE
C1748,wiki_books_13032,FALSE
C1670,wiki_books_13587,FALSE
C5645,wiki_books_4093,FALSE
C195,wiki_books_5586,FALSE
C3721,wiki_books_11101,FALSE
C5340,wiki_books_8680,FALSE
C970,wiki_books_9419,FALSE
C2436,wiki_books_8204,FALSE
C1475,wiki_books_829,FALSE
C1970,wiki_books_1753,FALSE
C5628,wiki_books_12265,FALSE
C2985,wiki_books_4410,FALSE
C862,wiki_books_7388,FALSE
C3173,wiki_books_15151,FALSE
C3295,wiki_books_5141,FALSE
C3955,wiki_books_11808,FALSE
C4071,wiki_books_9391,FALSE
C4855,wiki_books_2065,FALSE
C4496,wiki_books_1561,FALSE
C2785,wiki_books_4042,FALSE
C2987,wiki_books_10307,FALSE
C2139,wiki_books_5029,FALSE
C4155,wiki_books_6810,FALSE
C634,wiki_books_336,FALSE
C408,wiki_books_3798,FALSE
C1922,wiki_books_16504,FALSE
C4838,wiki_books_2566,FALSE
C2017,wiki_books_13020,FALSE
C2709,wiki_books_6545,FALSE
C1674,wiki_books_3023,FALSE
C3142,wiki_books_9388,FALSE
C56,wiki_books_7483,FALSE
C5403,wiki_books_3762,FALSE
C5174,wiki_books_15636,FALSE
C3174,wiki_books_14806,FALSE
C5583,wiki_books_14424,FALSE
C4507,wiki_books_6142,FALSE
C1731,wiki_books_15347,FALSE
C1544,wiki_books_476,FALSE
C2802,wiki_books_10786,FALSE
C2217,wiki_books_5801,FALSE
C1373,wiki_books_11059,FALSE
C4742,wiki_books_15300,FALSE
C3038,wiki_books_6985,FALSE
C4021,wiki_books_6706,FALSE
C4023,wiki_books_8130,FALSE
C917,wiki_books_8394,FALSE
C3169,wiki_books_857,FALSE
C4765,wiki_books_5275,FALSE
C5269,wiki_books_293,FALSE
C824,wiki_books_5241,FALSE
C421,wiki_books_1199,FALSE
C518,wiki_books_8418,FALSE
C1773,wiki_books_8614,FALSE
C366,wiki_books_16355,TRUE
C4767,wiki_books_5357,TRUE
C944,wiki_books_15811,TRUE
C2771,wiki_books_13524,TRUE
C47,wiki_books_13492,TRUE
C1346,wiki_books_12257,TRUE
C3256,wiki_books_14538,TRUE
C1111,wiki_books_10493,TRUE
C1252,wiki_books_16386,TRUE
C3952,wiki_books_12020,TRUE
C2998,wiki_books_12315,TRUE
C3869,wiki_books_14702,TRUE
C4083,wiki_books_468,TRUE
C5495,wiki_books_16268,TRUE
C1789,wiki_books_10929,TRUE
C3126,wiki_books_12909,TRUE
C3163,wiki_books_14037,TRUE
C3766,wiki_books_16277,TRUE
C1395,wiki_books_16384,TRUE
C3026,wiki_books_5463,TRUE
C1970,wiki_books_12816,TRUE
C2631,wiki_books_1805,TRUE
C2896,wiki_books_16400,TRUE
C3559,wiki_books_10339,TRUE
C2152,wiki_books_10230,TRUE
C619,wiki_books_9923,TRUE
C2383,wiki_books_7936,TRUE
C483,wiki_books_5936,TRUE
C2845,wiki_books_3448,TRUE
C5374,wiki_books_7491,TRUE
C5679,wiki_books_13129,TRUE
C1971,wiki_books_5039,TRUE
C3989,wiki_books_6860,TRUE
C3600,wiki_books_10788,TRUE
C5025,wiki_books_12762,TRUE
C988,wiki_books_12289,TRUE
C5430,wiki_books_14469,TRUE
C5060,wiki_books_2790,TRUE
C4427,wiki_books_12797,TRUE
C5041,wiki_books_3484,TRUE
C4055,wiki_books_13452,TRUE
C2188,wiki_books_11986,TRUE
C2333,wiki_books_4890,TRUE
C5716,wiki_books_12269,TRUE
C2667,wiki_books_5646,TRUE
C3125,wiki_books_6730,TRUE
C272,wiki_books_1918,TRUE
C325,wiki_books_3369,TRUE
C3074,wiki_books_7878,TRUE
C2656,wiki_books_13863,TRUE
C1580,wiki_books_436,TRUE
C470,wiki_books_15629,TRUE
C4669,wiki_books_14081,TRUE
C2830,wiki_books_2540,TRUE
C4677,wiki_books_4641,TRUE
C4579,wiki_books_14286,TRUE
C2332,wiki_books_12788,TRUE
C2751,wiki_books_2278,TRUE
C2860,wiki_books_5248,TRUE
C4848,wiki_books_7797,TRUE
C935,wiki_books_1957,TRUE
C4344,wiki_books_4923,TRUE
C4872,wiki_books_11131,TRUE
C2309,wiki_books_11593,TRUE
C961,wiki_books_7967,TRUE
C2842,wiki_books_481,TRUE
C5488,wiki_books_11067,TRUE
C4529,wiki_books_11120,TRUE
C3295,wiki_books_10664,TRUE
C5079,wiki_books_14975,TRUE
C4681,wiki_books_11675,TRUE
C650,wiki_books_12368,TRUE
C1868,wiki_books_8659,TRUE
C4458,wiki_books_6927,TRUE
C3253,wiki_books_14360,TRUE
C1779,wiki_books_16511,TRUE
C550,wiki_books_3354,TRUE
C2693,wiki_books_16528,TRUE
C4642,wiki_books_10031,TRUE
C4466,wiki_books_703,TRUE
C2769,wiki_books_9803,TRUE
C3354,wiki_books_4855,TRUE
C3117,wiki_books_90,TRUE
C216,wiki_books_12717,TRUE
C3901,wiki_books_13277,TRUE
C5476,wiki_books_8769,TRUE
C4721,wiki_books_12757,TRUE
C2259,wiki_books_12935,TRUE
C284,wiki_books_6955,TRUE
C949,wiki_books_12310,TRUE
C321,wiki_books_12220,TRUE
C768,wiki_books_16073,TRUE
C253,wiki_books_7005,TRUE
C2605,wiki_books_8477,TRUE
C4571,wiki_books_13038,FALSE
C5272,wiki_books_4413,FALSE
C5367,wiki_books_7020,FALSE
C218,wiki_books_2459,FALSE
C527,wiki_books_8366,FALSE
C2261,wiki_books_3428,FALSE
C5463,wiki_books_14779,FALSE
C4611,wiki_books_1826,FALSE
C5636,wiki_books_10919,FALSE
C5393,wiki_books_13159,FALSE
C3853,wiki_books_5694,FALSE
C2682,wiki_books_10271,FALSE
C811,wiki_books_15183,FALSE
C4668,wiki_books_14708,FALSE
C5134,wiki_books_15972,FALSE
C318,wiki_books_345,FALSE
C2388,wiki_books_6459,FALSE
C1270,wiki_books_3749,FALSE
C3538,wiki_books_4949,FALSE
C3650,wiki_books_12173,FALSE
C3187,wiki_books_15192,FALSE
C2124,wiki_books_159,FALSE
C4371,wiki_books_1025,FALSE
C4324,wiki_books_12041,FALSE
C1509,wiki_books_15007,FALSE
C2149,wiki_books_4223,FALSE
C5189,wiki_books_10841,FALSE
C1858,wiki_books_10885,FALSE
C5363,wiki_books_14745,FALSE
C4099,wiki_books_8823,FALSE
C1847,wiki_books_6608,FALSE
C3701,wiki_books_15623,FALSE
C956,wiki_books_3702,FALSE
C3386,wiki_books_10351,FALSE
C5359,wiki_books_254,FALSE
C2283,wiki_books_5179,FALSE
C424,wiki_books_7818,FALSE
C2921,wiki_books_14639,FALSE
C5045,wiki_books_5093,FALSE
C3479,wiki_books_6431,FALSE
C1347,wiki_books_12136,FALSE
C3494,wiki_books_9894,FALSE
C3060,wiki_books_11038,FALSE
C2179,wiki_books_4819,FALSE
C3053,wiki_books_7329,FALSE
C785,wiki_books_13968,FALSE
C1832,wiki_books_7553,FALSE
C391,wiki_books_10206,FALSE
C979,wiki_books_10875,FALSE
C3629,wiki_books_7318,FALSE
C5632,wiki_books_6195,FALSE
C2675,wiki_books_14361,FALSE
C1550,wiki_books_14699,FALSE
C1430,wiki_books_3153,FALSE
C4851,wiki_books_4479,FALSE
C4375,wiki_books_6434,FALSE
C1049,wiki_books_15820,FALSE
C1452,wiki_books_1166,FALSE
C3343,wiki_books_1956,FALSE
C5489,wiki_books_12547,FALSE
C2736,wiki_books_14642,FALSE
C2693,wiki_books_2352,FALSE
C86,wiki_books_16229,FALSE
C1883,wiki_books_15560,FALSE
C1818,wiki_books_7085,FALSE
C2812,wiki_books_835,FALSE
C5202,wiki_books_5857,FALSE
C5570,wiki_books_13260,FALSE
C5711,wiki_books_14044,FALSE
C4869,wiki_books_1985,FALSE
C1415,wiki_books_8849,FALSE
C898,wiki_books_10719,FALSE
C429,wiki_books_6509,FALSE
C5518,wiki_books_11486,FALSE
C2300,wiki_books_9504,FALSE
C3091,wiki_books_11199,FALSE
C743,wiki_books_2551,FALSE
C1953,wiki_books_13511,FALSE
C1947,wiki_books_10460,FALSE
C2241,wiki_books_6878,FALSE
C5206,wiki_books_14064,FALSE
C1567,wiki_books_4922,FALSE
C1064,wiki_books_9473,FALSE
C1648,wiki_books_5081,FALSE
C4848,wiki_books_11742,FALSE
C330,wiki_books_6845,FALSE
C2285,wiki_books_3778,FALSE
C3522,wiki_books_1691,FALSE
C5465,wiki_books_7163,FALSE
C3667,wiki_books_4175,FALSE
C5678,wiki_books_9232,FALSE
C4870,wiki_books_12968,FALSE
C993,wiki_books_519,FALSE
C5721,wiki_books_8006,FALSE
C21,wiki_books_16262,FALSE
C5666,wiki_books_14971,FALSE
C611,wiki_books_7174,FALSE
C1880,wiki_books_12155,FALSE
C5197,wiki_books_15309,FALSE
C3608,wiki_books_14778,FALSE
C1149,wiki_books_13096,FALSE
C470,wiki_books_15664,FALSE
C1462,wiki_books_7213,FALSE
C4078,wiki_books_12042,FALSE
C2849,wiki_books_4795,FALSE
C3312,wiki_books_14227,FALSE
C3978,wiki_books_12217,FALSE
C1922,wiki_books_15753,FALSE
C5725,wiki_books_6305,FALSE
C1296,wiki_books_8459,FALSE
C2103,wiki_books_938,FALSE
C1889,wiki_books_4390,FALSE
C1760,wiki_books_10300,FALSE
C4084,wiki_books_14477,FALSE
C3658,wiki_books_6516,FALSE
C2519,wiki_books_4553,FALSE
C4111,wiki_books_5922,FALSE
C5036,wiki_books_6775,FALSE
C443,wiki_books_8178,FALSE
C3910,wiki_books_13145,FALSE
C5635,wiki_books_15876,FALSE
C2995,wiki_books_122,FALSE
C1978,wiki_books_16413,FALSE
C3908,wiki_books_2524,FALSE
C5052,wiki_books_5449,FALSE
C5480,wiki_books_9545,FALSE
C855,wiki_books_4940,FALSE
C223,wiki_books_9930,FALSE
C832,wiki_books_8014,FALSE
C1063,wiki_books_12358,FALSE
C780,wiki_books_9251,FALSE
C550,wiki_books_8875,FALSE
C3133,wiki_books_15084,FALSE
C1297,wiki_books_5861,FALSE
C4245,wiki_books_3033,FALSE
C1233,wiki_books_8169,FALSE
C4642,wiki_books_3149,FALSE
C9,wiki_books_10627,FALSE
C2950,wiki_books_13809,FALSE
C5630,wiki_books_10429,FALSE
C5242,wiki_books_13256,FALSE
C3869,wiki_books_13020,FALSE
C2123,wiki_books_2407,FALSE
C2308,wiki_books_8910,FALSE
C89,wiki_books_14597,FALSE
C2172,wiki_books_13896,FALSE
C3497,wiki_books_5331,FALSE
C3837,wiki_books_13400,FALSE
C2805,wiki_books_6940,FALSE
C3745,wiki_books_44,FALSE
C602,wiki_books_14129,FALSE
C120,wiki_books_13323,FALSE
C1098,wiki_books_2594,FALSE
C1067,wiki_books_12070,FALSE
C2567,wiki_books_4919,FALSE
C1434,wiki_books_10703,FALSE
C4353,wiki_books_12022,FALSE
C5096,wiki_books_1399,FALSE
C590,wiki_books_13275,FALSE
C3652,wiki_books_13266,FALSE
C4481,wiki_books_4396,FALSE
C5564,wiki_books_849,FALSE
C36,wiki_books_4747,FALSE
C1474,wiki_books_2171,FALSE
C3439,wiki_books_10067,FALSE
C4090,wiki_books_6681,FALSE
C5562,wiki_books_11817,FALSE
C2094,wiki_books_14143,FALSE
C847,wiki_books_2714,FALSE
C549,wiki_books_8282,FALSE
C1351,wiki_books_11807,FALSE
C4912,wiki_books_16349,FALSE
C1237,wiki_books_1278,FALSE
C1731,wiki_books_4076,FALSE
C3520,wiki_books_7302,FALSE
C386,wiki_books_3614,FALSE
C1642,wiki_books_3859,FALSE
C2824,wiki_books_10541,FALSE
C2529,wiki_books_1276,FALSE
C3041,wiki_books_1492,FALSE
